Date,Close,High,Low,Open,Volume
2020-07-28,1.78,1.86,1.61,1.78,9692632
2020-07-29,1.66,2.1,1.59,1.79,10348945
2020-07-30,1.69,1.8,1.64,1.66,5222980
2020-07-31,1.54,1.69,1.51,1.69,4822046
2020-08-01,1.53,1.66,1.5,1.53,4589882
2020-08-02,1.74,1.75,1.41,1.53,7216576
2020-08-03,1.8,1.83,1.67,1.73,5836036
2020-08-04,1.87,1.95,1.79,1.8,5495665
2020-08-05,1.75,1.89,1.71,1.87,5405764
2020-08-06,2.21,2.23,1.75,1.75,11143557
2020-08-07,2.09,2.2,1.89,2.2,8068102
2020-08-08,2.47,2.57,2.03,2.08,10919229
2020-08-09,2.67,2.71,2.3,2.47,12107837
2020-08-10,3.13,3.4,2.53,2.67,22863251
2020-08-11,3.3,3.49,2.75,3.13,36356155
2020-08-12,3.77,3.92,3.1,3.31,28461707
2020-08-13,3.76,4.16,3.53,3.77,28236179
2020-08-14,3.41,3.79,3.33,3.76,18427950
2020-08-15,3.18,3.72,3.17,3.41,13155762
2020-08-16,3.39,3.47,3.14,3.19,10395313
2020-08-17,3.1,3.39,3.09,3.39,10723919
2020-08-18,3.33,3.71,2.89,3.1,30350145
2020-08-19,2.9,3.48,2.84,3.33,14838389
2020-08-20,3.21,3.43,2.9,2.9,13756478
2020-08-21,2.94,3.22,2.91,3.21,11796736
2020-08-22,3.02,3.19,2.76,2.95,10296805
2020-08-23,3.32,3.4,3.02,3.02,11991402
2020-08-24,3.34,3.61,3.22,3.31,15785208
2020-08-25,3.26,3.36,3.03,3.35,13444308
2020-08-26,3.56,3.8,3.19,3.27,22147431
2020-08-27,3.45,3.85,3.29,3.56,21031356
2020-08-28,4.01,4.31,3.45,3.45,27212888
2020-08-29,3.97,4.11,3.79,4.01,14585964
2020-08-30,4.44,4.71,3.92,3.97,22220239
2020-08-31,4.78,4.87,4.11,4.42,20950150
2020-09-01,4.34,4.94,4.34,4.78,16944927
2020-09-02,4.16,4.36,3.71,4.35,23655802
2020-09-03,3.53,4.44,3.53,4.17,26473634
2020-09-04,3.55,3.83,3.2,3.52,17729340
2020-09-05,2.6,3.66,2.19,3.55,25062205
2020-09-06,3.09,3.18,2.29,2.6,20375890
2020-09-07,2.93,3.19,2.39,3.09,17135013
2020-09-08,2.47,2.94,2.4,2.93,10163725
2020-09-09,3.64,3.75,2.39,2.47,52354542
2020-09-10,3.47,3.85,3.32,3.64,31177875
2020-09-11,3.43,3.5,3.04,3.47,17090627
2020-09-12,3.33,3.47,3.15,3.42,10368518
2020-09-13,3.23,3.47,3.01,3.34,15316353
2020-09-14,3.27,3.52,3.09,3.23,21301450
2020-09-15,2.94,3.32,2.92,3.27,11992538
2020-09-16,2.55,2.94,2.45,2.94,24199804
2020-09-17,2.89,2.93,2.37,2.55,23792220
2020-09-18,3.11,3.16,2.74,2.89,23510207
2020-09-19,3.03,3.25,2.97,3.11,10763973
2020-09-20,2.87,3.03,2.72,3.03,9217295
2020-09-21,2.78,3.03,2.5,2.87,19492894
2020-09-22,2.92,2.99,2.67,2.77,18556523
2020-09-23,2.84,3.07,2.75,2.93,16096650
2020-09-24,3.13,3.25,2.8,2.84,18993326
2020-09-25,3.19,3.27,2.91,3.15,15935143
2020-09-26,3.13,3.2,3.04,3.19,11018475
2020-09-27,3.15,3.17,3.01,3.13,9734368
2020-09-28,2.96,3.2,2.94,3.15,10950201
2020-09-29,2.95,3.01,2.9,2.96,8821253
2020-09-30,2.9,2.98,2.84,2.95,7767702
2020-10-01,2.86,2.99,2.66,2.9,10825966
2020-10-02,2.63,2.88,2.46,2.86,15856539
2020-10-03,2.55,2.67,2.55,2.63,6155891
2020-10-04,2.52,2.59,2.43,2.54,7075729
2020-10-05,2.66,2.66,2.47,2.52,8105684
2020-10-06,2.18,2.66,2.15,2.66,9739071
2020-10-07,2.29,2.39,2.1,2.18,11759752
2020-10-08,2.37,2.43,2.03,2.3,14931922
2020-10-09,2.54,2.63,2.32,2.37,12002959
2020-10-10,2.41,2.59,2.4,2.54,8842884
2020-10-11,2.43,2.46,2.34,2.41,7170647
2020-10-12,2.59,2.7,2.42,2.43,12289969
2020-10-13,2.4,2.58,2.35,2.58,11415737
2020-10-14,2.31,2.44,2.25,2.41,9436239
2020-10-15,2.27,2.34,2.2,2.31,8332483
2020-10-16,2.15,2.27,2.13,2.27,13637728
2020-10-17,2.2,2.24,2.13,2.15,6612612
2020-10-18,2.21,2.25,2.18,2.2,6294162
2020-10-19,2.06,2.21,2.05,2.21,8248860
2020-10-20,1.89,2.1,1.85,2.06,13129043
2020-10-21,1.89,2.07,1.86,1.89,19275509
2020-10-22,1.96,2.08,1.89,1.89,11445663
2020-10-23,1.96,1.98,1.85,1.96,11497445
2020-10-24,1.91,1.96,1.88,1.96,7581827
2020-10-25,1.79,1.92,1.77,1.91,9092334
2020-10-26,1.69,1.86,1.63,1.79,13396736
2020-10-27,1.71,1.75,1.61,1.69,14384427
2020-10-28,1.49,1.72,1.39,1.71,17089719
2020-10-29,1.43,1.57,1.41,1.49,8024138
2020-10-30,1.44,1.47,1.34,1.43,8528336
2020-10-31,1.54,1.55,1.43,1.44,6449388
2020-11-01,1.6,1.64,1.51,1.54,6877557
2020-11-02,1.47,1.63,1.47,1.6,6366346
2020-11-03,1.41,1.48,1.41,1.47,6536977
2020-11-04,1.39,1.41,1.28,1.41,11406316
2020-11-05,1.41,1.49,1.3,1.39,8924132
2020-11-06,1.91,1.94,1.4,1.41,22547497
2020-11-07,2.03,2.48,1.84,1.91,51426100
2020-11-08,2.16,2.26,1.97,2.03,25931043
2020-11-09,2.03,2.19,1.96,2.16,18210626
2020-11-10,2.25,2.31,2.01,2.03,16170833
2020-11-11,2.0,2.28,1.97,2.25,13877949
2020-11-12,1.9,2.05,1.83,2.0,11506048
2020-11-13,2.02,2.06,1.9,1.9,11621744
2020-11-14,1.92,2.03,1.88,2.02,8134593
2020-11-15,2.04,2.21,1.92,1.92,18621333
2020-11-16,2.26,2.36,1.99,2.04,22156135
2020-11-17,2.2,2.32,2.13,2.28,17074175
2020-11-18,2.12,2.21,2.01,2.2,14629648
2020-11-19,2.08,2.18,2.02,2.12,10155987
2020-11-20,2.1,2.23,2.06,2.08,11113990
2020-11-21,2.38,2.5,2.05,2.1,20288343
2020-11-22,2.14,2.4,2.05,2.38,16416065
2020-11-23,2.28,2.35,2.12,2.14,15487339
2020-11-24,2.27,2.47,2.14,2.28,25036626
2020-11-25,2.27,2.48,2.18,2.27,24870951
2020-11-26,1.9,2.29,1.74,2.27,33038223
2020-11-27,1.86,1.97,1.78,1.9,13307808
2020-11-28,1.89,1.94,1.81,1.86,11661883
2020-11-29,1.92,1.94,1.86,1.89,6139511
2020-11-30,1.97,2.01,1.91,1.92,8716571
2020-12-01,1.98,2.13,1.93,1.97,12847022
2020-12-02,2.12,2.19,1.96,1.98,15849828
2020-12-03,2.1,2.22,2.09,2.12,18106122
2020-12-04,1.86,2.11,1.85,2.1,9019864
2020-12-05,1.98,1.98,1.83,1.86,7750781
2020-12-06,1.85,1.98,1.82,1.98,7167230
2020-12-07,1.83,1.9,1.81,1.85,6425070
2020-12-08,1.67,1.83,1.65,1.83,11304051
2020-12-09,1.66,1.67,1.5,1.66,10461119
2020-12-10,1.57,1.67,1.55,1.66,6167983
2020-12-11,1.44,1.58,1.44,1.57,8273918
2020-12-12,1.49,1.54,1.44,1.44,7085231
2020-12-13,1.57,1.64,1.46,1.49,8389349
2020-12-14,1.59,1.62,1.52,1.57,8672052
2020-12-15,1.76,1.8,1.59,1.59,19470080
2020-12-16,1.78,1.79,1.61,1.76,18277631
2020-12-17,1.68,1.8,1.66,1.78,15461477
2020-12-18,1.7,1.71,1.64,1.68,7879397
2020-12-19,1.67,1.76,1.66,1.7,9095045
2020-12-20,1.56,1.68,1.53,1.67,9093229
2020-12-21,1.54,1.62,1.5,1.56,8333991
2020-12-22,1.49,1.57,1.47,1.54,11066565
2020-12-23,1.21,1.51,1.09,1.49,16776307
2020-12-24,1.36,1.38,1.17,1.21,9236939
2020-12-25,1.45,1.45,1.35,1.36,9359549
2020-12-26,1.32,1.45,1.31,1.45,6798656
2020-12-27,1.3,1.41,1.27,1.33,12286531
2020-12-28,1.52,1.52,1.29,1.3,12668150
2020-12-29,1.67,1.73,1.44,1.52,26355259
2020-12-30,1.54,1.68,1.53,1.67,12663616
2020-12-31,1.51,1.55,1.43,1.54,12763260
2021-01-01,1.84,1.86,1.5,1.51,25722549
2021-01-02,1.8,1.99,1.72,1.85,31671064
2021-01-03,2.16,2.36,1.8,1.8,55073422
2021-01-04,2.49,2.49,1.88,2.16,59955405
2021-01-05,2.16,2.5,2.08,2.49,50555207
2021-01-06,1.93,2.19,1.91,2.16,50263975
2021-01-07,2.37,2.61,1.93,1.94,159870278
2021-01-08,3.22,3.78,2.18,2.37,206412154
2021-01-09,3.39,3.66,2.94,3.22,91906875
2021-01-10,3.47,3.73,3.2,3.39,62766977
2021-01-11,3.11,3.51,2.6,3.46,82877500
2021-01-12,3.61,3.84,3.08,3.1,73484689
2021-01-13,3.51,3.63,3.27,3.63,57994893
2021-01-14,3.28,3.54,3.18,3.52,59283112
2021-01-15,3.25,3.44,2.99,3.28,45331739
2021-01-16,3.45,3.7,3.25,3.25,68035606
2021-01-17,3.82,3.97,3.32,3.43,85407766
2021-01-18,3.8,4.15,3.66,3.82,70601713
2021-01-19,3.64,4.03,3.61,3.79,44547768
2021-01-20,3.72,3.74,3.34,3.64,46698656
2021-01-21,2.99,3.73,2.98,3.72,43834765
2021-01-22,3.35,3.5,2.54,2.99,63361382
2021-01-23,3.5,3.6,3.32,3.34,27904470
2021-01-24,3.63,3.79,3.49,3.51,32747555
2021-01-25,3.7,3.97,3.45,3.63,80055958
2021-01-26,4.05,4.1,3.68,3.7,78823456
2021-01-27,3.69,4.05,3.53,4.05,35195110
2021-01-28,3.82,3.94,3.61,3.69,31410527
2021-01-29,3.83,3.89,3.64,3.86,44053151
2021-01-30,4.22,4.31,3.77,3.84,53378198
2021-01-31,4.26,4.79,4.17,4.24,78376267
2021-02-01,4.61,4.61,4.12,4.26,39361629
2021-02-02,5.27,5.4,4.48,4.61,98755962
2021-02-03,5.72,5.78,5.07,5.25,49386327
2021-02-04,6.43,6.53,5.6,5.73,108249482
2021-02-05,6.68,7.13,6.43,6.44,92892157
2021-02-06,6.11,6.8,5.71,6.69,102365494
2021-02-07,6.7,6.87,5.77,6.12,105451103
2021-02-08,7.88,8.06,6.49,6.7,155254261
2021-02-09,7.82,8.47,7.57,7.87,121037873
2021-02-10,9.07,9.07,7.61,7.82,120679902
2021-02-11,9.22,9.71,8.76,9.08,53600048
2021-02-12,9.25,9.92,9.08,9.21,91484664
2021-02-13,8.73,9.5,8.68,9.24,91417968
2021-02-14,8.74,9.22,8.56,8.74,93500423
2021-02-15,8.86,9.31,7.84,8.72,109854635
2021-02-16,8.3,8.98,7.98,8.86,71625205
2021-02-17,8.22,8.43,7.54,8.3,89948578
2021-02-18,8.98,9.28,8.23,8.23,77306770
2021-02-19,11.47,11.68,8.56,8.98,261175711
2021-02-20,10.0,11.79,9.82,11.48,140264810
2021-02-21,11.09,11.64,9.89,9.99,137742366
2021-02-22,14.45,14.55,9.26,11.07,574136241
2021-02-23,15.2,15.74,11.6,14.42,485252846
2021-02-24,17.3,18.15,14.86,15.21,375439707
2021-02-25,13.82,17.7,13.8,17.23,364505276
2021-02-26,13.59,15.48,13.12,13.87,289687328
2021-02-27,13.2,14.61,13.06,13.6,247640940
2021-02-28,13.09,13.78,11.49,13.21,300493226
2021-03-01,14.96,15.52,13.06,13.11,306451693
2021-03-02,13.96,15.22,13.46,14.97,178549852
2021-03-03,14.12,14.73,13.77,13.96,153830742
2021-03-04,13.1,14.26,12.77,14.09,116364466
2021-03-05,12.61,13.08,12.18,13.07,90978408
2021-03-06,13.04,13.27,11.9,12.57,118851546
2021-03-07,13.88,14.0,12.73,13.04,117548176
2021-03-08,13.6,13.87,13.08,13.83,115525659
2021-03-09,14.85,14.99,13.32,13.62,134867044
2021-03-10,14.23,15.19,14.08,14.85,103150901
2021-03-11,15.99,16.24,13.7,14.22,229272516
2021-03-12,14.55,16.49,14.11,16.02,185287457
2021-03-13,15.31,15.39,13.92,14.56,145102757
2021-03-14,14.51,15.35,14.38,15.3,90232804
2021-03-15,14.19,14.79,13.7,14.48,102600692
2021-03-16,13.62,14.28,13.23,14.16,112303590
2021-03-17,14.22,14.27,13.13,13.63,94696339
2021-03-18,14.23,14.75,13.83,14.21,79074263
2021-03-19,14.2,14.49,13.93,14.23,68715211
2021-03-20,14.21,14.98,14.15,14.2,68049683
