Date,Close,High,Low,Open,Volume
2019-02-12,0.04,0.04,0.04,0.04,14893311
2019-02-13,0.04,0.04,0.04,0.04,12736280
2019-02-14,0.04,0.04,0.04,0.04,11428290
2019-02-15,0.04,0.04,0.04,0.04,13336096
2019-02-16,0.04,0.04,0.04,0.04,11097836
2019-02-17,0.04,0.04,0.04,0.04,15275650
2019-02-18,0.05,0.05,0.04,0.04,36845046
2019-02-19,0.05,0.05,0.05,0.05,42563543
2019-02-20,0.05,0.05,0.05,0.05,25594089
2019-02-21,0.04,0.05,0.04,0.05,25111686
2019-02-22,0.05,0.05,0.04,0.05,17691042
2019-02-23,0.05,0.05,0.05,0.05,27665133
2019-02-24,0.04,0.05,0.04,0.05,51650807
2019-02-25,0.04,0.04,0.04,0.04,24692110
2019-02-26,0.04,0.04,0.04,0.04,16641229
2019-02-27,0.04,0.04,0.04,0.04,18346578
2019-02-28,0.04,0.04,0.04,0.04,14678619
2019-03-01,0.04,0.04,0.04,0.04,12997144
2019-03-02,0.04,0.04,0.04,0.04,11304263
2019-03-03,0.04,0.04,0.04,0.04,11011517
2019-03-04,0.04,0.04,0.04,0.04,18487838
2019-03-05,0.04,0.04,0.04,0.04,20952204
2019-03-06,0.04,0.04,0.04,0.04,15221353
2019-03-07,0.04,0.04,0.04,0.04,17201356
2019-03-08,0.04,0.04,0.04,0.04,20315017
2019-03-09,0.05,0.05,0.04,0.04,52185658
2019-03-10,0.05,0.05,0.04,0.05,27465022
2019-03-11,0.05,0.05,0.04,0.05,54732770
2019-03-12,0.05,0.05,0.05,0.05,35348849
2019-03-13,0.05,0.05,0.05,0.05,29855262
2019-03-14,0.05,0.05,0.05,0.05,26216581
2019-03-15,0.05,0.05,0.05,0.05,42730118
2019-03-16,0.05,0.05,0.05,0.05,44616837
2019-03-17,0.05,0.05,0.05,0.05,28870445
2019-03-18,0.05,0.05,0.05,0.05,37198857
2019-03-19,0.05,0.05,0.05,0.05,46089908
2019-03-20,0.05,0.05,0.05,0.05,47370106
2019-03-21,0.05,0.05,0.05,0.05,66543590
2019-03-22,0.06,0.06,0.05,0.05,119817467
2019-03-23,0.06,0.06,0.06,0.06,137854804
2019-03-24,0.06,0.06,0.06,0.06,102441666
2019-03-25,0.06,0.06,0.06,0.06,74748665
2019-03-26,0.06,0.06,0.06,0.06,79200006
2019-03-27,0.07,0.07,0.06,0.06,113386031
2019-03-28,0.07,0.07,0.07,0.07,78259560
2019-03-29,0.07,0.07,0.07,0.07,125904170
2019-03-30,0.07,0.07,0.07,0.07,94907668
2019-03-31,0.07,0.07,0.07,0.07,67772020
2019-04-01,0.07,0.07,0.07,0.07,81836247
2019-04-02,0.09,0.09,0.07,0.07,201276068
2019-04-03,0.09,0.1,0.08,0.09,300935985
2019-04-04,0.09,0.09,0.08,0.09,182769802
2019-04-05,0.09,0.09,0.09,0.09,122685904
2019-04-06,0.09,0.09,0.09,0.09,114652738
2019-04-07,0.09,0.09,0.09,0.09,100804121
